Date,Open,High,Low,Close,Volume,Currency
2019-09-04,1.127290964126587,1.1333860158920288,1.1010210514068604,1.1028480529785156,4777108,USD
2019-09-05,1.1028480529785156,1.107943058013916,1.0690449476242065,1.0698089599609375,6713358,USD
2019-09-06,1.0698089599609375,1.0792109966278076,1.055098056793213,1.0601669549942017,5541291,USD
2019-09-07,1.0608710050582886,1.0716769695281982,1.0568360090255737,1.0652940273284912,3647837,USD
2019-09-08,1.0654380321502686,1.0831329822540283,1.059380054473877,1.0702940225601196,5195987,USD
2019-09-09,1.0702940225601196,1.074869990348816,1.047482967376709,1.0490679740905762,4577684,USD
2019-09-10,1.0493839979171753,1.0632139444351196,1.045861005783081,1.0552860498428345,8641516,USD
2019-09-11,1.0552860498428345,1.0669399499893188,1.0516550540924072,1.062688946723938,5170231,USD
2019-09-12,1.0628809928894043,1.0702910423278809,1.061236023902893,1.0645029544830322,5754002,USD
2019-09-13,1.064689040184021,1.0708309412002563,1.0531879663467407,1.0537819862365723,8359283,USD
2019-09-14,1.0541800260543823,1.059512972831726,1.0533820390701294,1.0561939477920532,3393965,USD
2019-09-15,1.0562089681625366,1.0720499753952026,1.0545109510421753,1.0687930583953857,5601370,USD
2019-09-16,1.0684360265731812,1.0816969871520996,1.0544339418411255,1.0756850242614746,4974807,USD
2019-09-17,1.0761430263519287,1.116286039352417,1.0755289793014526,1.1118119955062866,7263553,USD
2019-09-18,1.1124989986419678,1.1183799505233765,1.1017190217971802,1.1062510013580322,7827777,USD
2019-09-19,1.1062259674072266,1.1156129837036133,1.086251974105835,1.0932409763336182,8554701,USD
2019-09-20,1.094504952430725,1.0998549461364746,1.0769670009613037,1.082527995109558,6332244,USD
2019-09-21,1.082152009010315,1.0884710550308228,1.0812269449234009,1.082929015159607,5785483,USD
2019-09-22,1.083508014678955,1.0881890058517456,1.077666997909546,1.0818829536437988,5911605,USD
2019-09-23,1.0819849967956543,1.0836069583892822,1.0578579902648926,1.0595840215682983,7420580,USD
2019-09-24,1.0594420433044434,1.1049909591674805,1.0353469848632812,1.0469189882278442,18725133,USD
2019-09-25,1.0459129810333252,1.0507359504699707,1.0355620384216309,1.0452020168304443,13845175,USD
2019-09-26,1.0452779531478882,1.0536600351333618,1.0330770015716553,1.0434130430221558,12569277,USD
2019-09-27,1.0437010526657104,1.0536739826202393,1.035491943359375,1.0530849695205688,19652563,USD
2019-09-28,1.0529240369796753,1.0536789894104004,1.0399500131607056,1.0520819425582886,14831118,USD
2019-09-29,1.0520089864730835,1.0557609796524048,1.037768006324768,1.045788049697876,10318587,USD
2019-09-30,1.045788049697876,1.0494409799575806,1.0336329936981201,1.0414559841156006,13424353,USD
2019-10-01,1.042894959449768,1.0475399494171143,1.0349570512771606,1.0420509576797485,10285778,USD
2019-10-02,1.0420509576797485,1.054927945137024,1.0368130207061768,1.041003942489624,11837094,USD
2019-10-03,1.041003942489624,1.0451500415802002,1.0373810529708862,1.0401259660720825,10557227,USD
2019-10-04,1.0400400161743164,1.0480120182037354,1.0354390144348145,1.0454909801483154,9603873,USD
2019-10-05,1.0454909801483154,1.0467959642410278,1.0353070497512817,1.0381369590759277,8065464,USD
2019-10-06,1.037814974784851,1.0392379760742188,0.960470974445343,0.9730669856071472,13378234,USD
2019-10-07,0.9724540114402771,0.9748240113258362,0.9514099955558777,0.9537929892539978,10275821,USD
2019-10-08,0.9536219835281372,0.9659749865531921,0.9458960294723511,0.9652040004730225,7686999,USD
2019-10-09,0.9652040004730225,1.009803056716919,0.9433720111846924,0.9771050214767456,12442636,USD
2019-10-10,0.9758599996566772,1.0112719535827637,0.9670000076293945,1.0078760385513306,8827572,USD
2019-10-11,1.0084580183029175,1.016286015510559,0.9860579967498779,1.0092580318450928,7873682,USD
2019-10-12,1.0096720457077026,1.0141769647598267,0.9960880279541016,0.9988960027694702,9007662,USD
2019-10-13,0.9990569949150085,1.0040760040283203,0.99344402551651,0.9977459907531738,7798497,USD
2019-10-14,0.9977459907531738,1.0003559589385986,0.9668160080909729,0.9818800091743469,8976505,USD
2019-10-15,0.9820110201835632,1.0070029497146606,0.977832019329071,0.9995309710502625,8200198,USD
2019-10-16,0.9995309710502625,1.0074520111083984,0.9921460151672363,0.9943510293960571,6551235,USD
2019-10-17,0.9940260052680969,1.0248559713363647,0.9868540167808533,1.0202970504760742,6483487,USD
2019-10-18,1.0197429656982422,1.0247620344161987,0.997963011264801,1.0033249855041504,6333878,USD
2019-10-19,1.0034849643707275,1.0225780010223389,1.0031919479370117,1.0178370475769043,6611170,USD
2019-10-20,1.016813039779663,1.0237120389938354,1.0075139999389648,1.0213559865951538,7826639,USD
2019-10-21,1.0212249755859375,1.0234299898147583,1.0071090459823608,1.0102159976959229,6656381,USD
2019-10-22,1.0104780197143555,1.012719988822937,0.9812340140342712,0.9854990243911743,6583977,USD
2019-10-23,0.9851279854774475,0.996222972869873,0.9540339708328247,0.9602890014648438,7743292,USD
2019-10-24,0.9615340232849121,0.9662600159645081,0.9457550048828125,0.9543610215187073,12828666,USD
2019-10-25,0.9543610215187073,0.9806720018386841,0.9283570051193237,0.9705470204353333,17832835,USD
2019-10-26,0.9701250195503235,0.9921839833259583,0.9528949856758118,0.9735270142555237,22971841,USD
2019-10-27,0.9735270142555237,1.001220941543579,0.9686989784240723,0.9812549948692322,15997169,USD
2019-10-28,0.98301100730896,0.9986609816551208,0.9229869842529297,0.9485710263252258,14811342,USD
2019-10-29,0.9485710263252258,0.963919997215271,0.9344480037689209,0.9418449997901917,17123840,USD
2019-10-30,0.9421560168266296,0.9533640146255493,0.9402040243148804,0.948045015335083,13666385,USD
2019-10-31,0.9481970071792603,0.9933729767799377,0.933264970779419,0.9806389808654785,14785338,USD
2019-11-01,0.9809730052947998,1.0001399517059326,0.9757279753684998,0.9935610294342041,10899783,USD
2019-11-02,0.9935610294342041,1.0166549682617188,0.9886419773101807,1.0072760581970215,6876188,USD
2019-11-03,1.0044729709625244,1.0176969766616821,0.9829769730567932,1.0047719478607178,7514507,USD
2019-11-04,1.005620002746582,1.026798963546753,0.9996989965438843,1.0110869407653809,9161802,USD
2019-11-05,1.0110869407653809,1.020117998123169,0.9886680245399475,0.9948440194129944,12672113,USD
2019-11-06,0.9945260286331177,1.001574993133545,0.9844809770584106,0.9861739873886108,13683643,USD
2019-11-07,0.9855419993400574,0.9933310151100159,0.9779099822044373,0.992143988609314,16827277,USD
2019-11-08,0.9922459721565247,0.9987949728965759,0.9807829856872559,0.9931690096855164,18496855,USD
2019-11-09,0.9933140277862549,0.9953190088272095,0.9720739722251892,0.9745259881019592,12199164,USD
2019-11-10,0.9736369848251343,0.9943779706954956,0.9614229798316956,0.991919994354248,13815800,USD
2019-11-11,0.991919994354248,0.9941629767417908,0.9665589928627014,0.9746519923210144,12877238,USD
2019-11-12,0.9766690135002136,0.9843459725379944,0.9638370275497437,0.9755150079727173,11859923,USD
2019-11-13,0.9763519763946533,0.9846720099449158,0.9589509963989258,0.9600899815559387,10069710,USD
2019-11-14,0.9601389765739441,0.9665120244026184,0.9528470039367676,0.9598349928855896,9891371,USD
2019-11-15,0.9594089984893799,0.9746419787406921,0.9550960063934326,0.9620739817619324,11726222,USD
2019-11-16,0.962440013885498,0.9783899784088135,0.9569500088691711,0.9735869765281677,8931084,USD
2019-11-17,0.9735869765281677,0.9880959987640381,0.96943199634552,0.9755210280418396,8372881,USD
2019-11-18,0.9751920104026794,0.9900799989700317,0.9658470153808594,0.9714369773864746,11620656,USD
2019-11-19,0.9718019962310791,0.9871929883956909,0.9473659992218018,0.9605140089988708,13449472,USD
2019-11-20,0.9605140089988708,0.9717000126838684,0.9553049802780151,0.9561589956283569,10263758,USD
2019-11-21,0.955722987651825,0.970320999622345,0.9384790062904358,0.9384790062904358,12867593,USD
2019-11-22,0.9384790062904358,0.9513270258903503,0.918129026889801,0.9294099807739258,18223524,USD
2019-11-23,0.9299039840698242,0.967153012752533,0.9164909720420837,0.9511340260505676,13315517,USD
2019-11-24,0.9512519836425781,0.9589849710464478,0.9262530207633972,0.9362300038337708,13756868,USD
2019-11-25,0.9348790049552917,0.940991997718811,0.895717978477478,0.9042109847068787,16676369,USD
2019-11-26,0.9045640230178833,0.9239940047264099,0.8999239802360535,0.9133260250091553,11235563,USD
2019-11-27,0.9127500057220459,0.9307829737663269,0.8863409757614136,0.9084950089454651,13038456,USD
2019-11-28,0.907721996307373,0.9597569704055786,0.9050319790840149,0.9183260202407837,10734584,USD
2019-11-29,0.9182090163230896,0.9258440136909485,0.9064279794692993,0.9112840294837952,11641015,USD
2019-11-30,0.9112840294837952,0.9223470091819763,0.9079869985580444,0.9143379926681519,9053058,USD
2019-12-01,0.9135289788246155,0.9432790279388428,0.9113950133323669,0.9204660058021545,7672143,USD
2019-12-02,0.9204130172729492,0.9351660013198853,0.9107009768486023,0.9134259819984436,7700538,USD
2019-12-03,0.9134259819984436,0.9258999824523926,0.9070690274238586,0.9183850288391113,6999772,USD
2019-12-04,0.9183070063591003,0.9283249974250793,0.9030420184135437,0.9205830097198486,7469824,USD
2019-12-05,0.9205830097198486,0.975354015827179,0.918690025806427,0.9287580251693726,7587570,USD
2019-12-06,0.9279149770736694,0.9358699917793274,0.915611982345581,0.9178370237350464,7919316,USD
2019-12-07,0.917851984500885,0.9232839941978455,0.9099689722061157,0.9137309789657593,7435436,USD
2019-12-08,0.9137309789657593,0.921455979347229,0.9104980230331421,0.9134939908981323,7033320,USD
2019-12-09,0.9134939908981323,0.9240009784698486,0.9062680006027222,0.91355299949646,6921124,USD
2019-12-10,0.9132149815559387,0.9165650010108948,0.8981750011444092,0.9032700061798096,7803670,USD
2019-12-11,0.9023510217666626,0.9061539769172668,0.8943459987640381,0.8972079753875732,7689444,USD
2019-12-12,0.8976989984512329,0.8998870253562927,0.8861539959907532,0.890330970287323,6489027,USD
2019-12-13,0.8905760049819946,0.8912389874458313,0.8816530108451843,0.8867369890213013,6382153,USD
2019-12-14,0.8866339921951294,0.8923770189285278,0.8761529922485352,0.8814399838447571,7126317,USD
2019-12-15,0.8814399838447571,0.8839309811592102,0.8374339938163757,0.8756459951400757,6669408,USD
2019-12-16,0.8756459951400757,0.8842480182647705,0.8659809827804565,0.8675959706306458,6131514,USD
2019-12-17,0.8675959706306458,0.8786860108375549,0.846867024898529,0.87739098072052,8370185,USD
2019-12-18,0.87739098072052,0.8875560164451599,0.8427249789237976,0.8784369826316833,8304703,USD
2019-12-19,0.8784369826316833,0.882847011089325,0.8374710083007812,0.849636971950531,7767541,USD
2019-12-20,0.849636971950531,0.8837339878082275,0.8435220122337341,0.8544880151748657,7039746,USD
2019-12-21,0.855771005153656,0.8624320030212402,0.8425289988517761,0.8604649901390076,6983018,USD
2019-12-22,0.8603569865226746,0.8810650110244751,0.848770022392273,0.8755059838294983,6914892,USD
2019-12-23,0.8760499954223633,0.8828030228614807,0.8236129879951477,0.831275999546051,8586978,USD
2019-12-24,0.8311769962310791,0.8330109715461731,0.8070390224456787,0.8172159790992737,7650904,USD
2019-12-25,0.8172159790992737,0.832410991191864,0.8035579919815063,0.8236730098724365,6074928,USD
2019-12-26,0.8239740133285522,0.8413959741592407,0.815617024898529,0.8394119739532471,7160955,USD
2019-12-27,0.8403220176696777,0.8425530195236206,0.820688009262085,0.8242719769477844,7062534,USD
2019-12-28,0.8246639966964722,0.8431829810142517,0.8098869919776917,0.8169639706611633,6554039,USD
2019-12-29,0.8168500065803528,0.8373969793319702,0.8136029839515686,0.8239930272102356,6545582,USD
2019-12-30,0.8231710195541382,0.8324599862098694,0.8079730272293091,0.8162230253219604,6553717,USD
2019-12-31,0.8163560032844543,0.8267809748649597,0.8112480044364929,0.8162840008735657,8253408,USD
2020-01-01,0.8162840008735657,0.8260160088539124,0.8120070099830627,0.8199599981307983,6094720,USD
2020-01-02,0.8206019997596741,0.8316890001296997,0.8136019706726074,0.8218200206756592,6016153,USD
2020-01-03,0.8261510133743286,0.8540719747543335,0.8165820240974426,0.8514789938926697,6575515,USD
2020-01-04,0.8514959812164307,0.8605449795722961,0.8416730165481567,0.8518829941749573,6349394,USD
2020-01-05,0.8517789840698242,0.865185022354126,0.8479940295219421,0.8569830060005188,6421925,USD
2020-01-06,0.8572369813919067,0.8772810101509094,0.8527740240097046,0.8716999888420105,7736059,USD
2020-01-07,0.8716999888420105,0.8888220191001892,0.8647390007972717,0.8857179880142212,7846688,USD
2020-01-08,0.8857179880142212,0.9108080267906189,0.8804380297660828,0.9015269875526428,8487726,USD
2020-01-09,0.9022120237350464,0.9023590087890625,0.861661970615387,0.8698599934577942,8461125,USD
2020-01-10,0.8675100207328796,0.8926910161972046,0.8593230247497559,0.8704959750175476,8387854,USD
2020-01-11,0.871832013130188,0.8860549926757812,0.8550900220870972,0.8596469759941101,8677610,USD
2020-01-12,0.8607280254364014,0.8752250075340271,0.8565400242805481,0.8707050085067749,7898535,USD
2020-01-13,0.8701859712600708,0.8704119920730591,0.8428800106048584,0.8468220233917236,7602413,USD
2020-01-14,0.8471260070800781,0.9071469902992249,0.8402330279350281,0.8960679769515991,8535621,USD
2020-01-15,0.8947280049324036,0.921271026134491,0.8834270238876343,0.9076200127601624,7948446,USD
2020-01-16,0.908752977848053,0.9180120229721069,0.8586969971656799,0.8632130026817322,8170884,USD
2020-01-17,0.864100992679596,0.9120870232582092,0.8622270226478577,0.8957579731941223,8709524,USD
2020-01-18,0.8966799974441528,0.9149389863014221,0.8865979909896851,0.9120749831199646,9338810,USD
2020-01-19,0.9120749831199646,0.9307690262794495,0.8736839890480042,0.8736839890480042,8551701,USD
2020-01-20,0.8736839890480042,0.9253730177879333,0.8652790188789368,0.8718469738960266,8345767,USD
2020-01-21,0.87254399061203,0.9022349715232849,0.8719279766082764,0.8999990224838257,7189720,USD
2020-01-22,0.8989610075950623,0.9032719731330872,0.889549970626831,0.894370973110199,7762007,USD
2020-01-23,0.8938069939613342,0.9063739776611328,0.8648779988288879,0.9039769768714905,10263346,USD
2020-01-24,0.9039769768714905,0.9163370132446289,0.9027150273323059,0.9145979881286621,8629720,USD
2020-01-25,0.9149760007858276,0.9157080054283142,0.9051979780197144,0.9096019864082336,7914038,USD
2020-01-26,0.9094460010528564,0.9113590121269226,0.897491991519928,0.8977530002593994,7315075,USD
2020-01-27,0.8973280191421509,0.9092199802398682,0.8917530179023743,0.9009389877319336,8804619,USD
2020-01-28,0.8999429941177368,0.9202070236206055,0.8881130218505859,0.9036840200424194,9414267,USD
2020-01-29,0.9047949910163879,0.9114999771118164,0.9007800221443176,0.9052670001983643,9119955,USD
2020-01-30,0.9048839807510376,0.90659099817276,0.8753309845924377,0.887037992477417,8893776,USD
2020-01-31,0.8871489763259888,0.890038013458252,0.8704259991645813,0.8724859952926636,9889743,USD
2020-02-01,0.8718140125274658,0.8757629990577698,0.8608419895172119,0.8718580007553101,9749461,USD
2020-02-02,0.871766984462738,0.8970800042152405,0.8693109750747681,0.8876240253448486,8885116,USD
2020-02-03,0.8876240253448486,0.8969150185585022,0.8805720210075378,0.8834609985351562,8982138,USD
2020-02-04,0.8832110166549683,0.9062560200691223,0.8803499937057495,0.8975039720535278,10173522,USD
2020-02-05,0.8975129723548889,0.9096750020980835,0.893651008605957,0.9052339792251587,9457836,USD
2020-02-06,0.9052339792251587,0.9133509993553162,0.8975570201873779,0.902521014213562,9284125,USD
2020-02-07,0.9027979969978333,0.9426599740982056,0.8979740142822266,0.9260839819908142,10101407,USD
2020-02-08,0.9264820218086243,0.9566550254821777,0.916038990020752,0.9360340237617493,12101666,USD
2020-02-09,0.9358689785003662,0.9701970219612122,0.9275869727134705,0.9654459953308105,10951381,USD
2020-02-10,0.9645479917526245,1.0028380155563354,0.9644230008125305,0.9961249828338623,9611898,USD
2020-02-11,0.9961280226707458,1.0440200567245483,0.994700014591217,1.0311369895935059,10219039,USD
2020-02-12,1.031283974647522,1.0380799770355225,0.9968690276145935,1.0158599615097046,10311567,USD
2020-02-13,1.0158599615097046,1.0271899700164795,0.9793090224266052,1.000365972518921,9624182,USD
2020-02-14,1.0007179975509644,1.0043840408325195,0.9635109901428223,0.9850599765777588,10791417,USD
2020-02-15,0.9850599765777588,1.0025990009307861,0.9651200175285339,0.9667270183563232,8662656,USD
2020-02-16,0.9661809802055359,0.9750580191612244,0.9561200141906738,0.9679350256919861,7913113,USD
2020-02-17,0.9683510065078735,0.9845899939537048,0.9612529873847961,0.9814590215682983,10970435,USD
2020-02-18,0.981328010559082,0.9891639947891235,0.9706259965896606,0.9853780269622803,8708513,USD
2020-02-19,0.9854940176010132,1.0060319900512695,0.9683399796485901,0.9893479943275452,9108182,USD
2020-02-20,0.9871000051498413,0.9954580068588257,0.9401029944419861,0.9868649840354919,13293857,USD
2020-02-21,0.9879590272903442,0.9904659986495972,0.9534170031547546,0.9572939872741699,9410427,USD
2020-02-22,0.9579809904098511,0.9677670001983643,0.9457129836082458,0.9494609832763672,8325114,USD
2020-02-23,0.9494609832763672,0.9546939730644226,0.9418950080871582,0.9474909901618958,9601306,USD
2020-02-24,0.9468950033187866,0.9587699770927429,0.9435399770736694,0.9452490210533142,7709647,USD
2020-02-25,0.9459229707717896,0.9552900195121765,0.8984950184822083,0.905426025390625,12499286,USD
2020-02-26,0.9055590033531189,0.929000973701477,0.8923280239105225,0.9274029731750488,12092684,USD
2020-02-27,0.9282730221748352,0.9648650288581848,0.9199280142784119,0.9486770033836365,9704586,USD
